Index,Layout,Net Power (MW),Net Heat (MW),T_info
408,G1THTaAC-1aH1TAE,-7.248350554947552,7.248350554947655,1
409,G1TaAC-1HTaH1HTACE,-7.665379273099124,7.665379265495427,1
410,G1TaAC-1aHT1CHE,-7.8272174617696475,7.827217476689659,1
411,G1TaACTa-1HTC1HTE,-7.8760454589515145,7.876045459040964,1
412,G1TaACaTH-1TAC1HE,-7.830241905968736,7.830241905968718,1
413,G1TaCHTaAC-1H1HE,-7.632286753666525,7.632286753667004,1
414,G1TaHTACa-1H1HE,-7.370930872385866,7.3709308628441725,1
415,G1TaHTaAC-1A1TACHE,-8.734454164817008,8.734454164891064,1
416,G1TaHTaAC-1T1THE,-8.175770014868732,8.175770014868233,1
417,G1TaHTaAC-1TA1HCHE,-8.822463910587473,8.822463910587985,1
418,G1TaHTaACT-1H1HE,-7.829043912869898,7.829043912869886,1
419,G1TaTHTaAC-1AC1HE,-7.358000415314062,7.358000415314447,1
420,G1a1THTaAC-1HTE,-8.806434752471114,8.806434754394024,1
421,G1aHT1aAC-1HTE,-8.578865132145578,8.578865135024223,1
422,G1aHTaAC-1T1ACTCHE,-7.758621989945767,7.758621989946291,1
423,G1aHTaAC-1T1CHE,-7.434713406157232,7.434713406157251,1
424,G1aHTaACH-1T1HTE,-7.871202783936386,7.871202783936489,1
425,G1aTACTAa-1AC1HTE,-8.388642592694058,8.388642591496856,1
426,G1aTHTaAC-1C1HE,-7.933269761895681,7.933269761895124,1
427,G1aTHTaAC-1H1THE,-7.625282973410676,7.625282973410838,1
428,G1aTHTaAC-1T1ATHE,-7.480346386740731,7.480346386740614,0
429,G1aTHTaAC-1TH1HTE,-7.564061024470971,7.5640610244710595,1
430,G1aTHTaACT-1AC1THE,-7.670993648137271,7.670993648136914,1
431,GAT1C1TaACaH-1E,-7.514004997626456,7.51400499762645,1
432,GC-1H1A1TaACaHE,-7.6571328541647246,7.657132854164887,1
433,GC1C1HTaHTaAC-1HE,-7.766140048203095,7.766140048203371,1
434,GC1HTaACT-1a1HE,-8.006739790492286,8.00673979189951,1
435,GC1TaAC-1H1TaHE,-6.989569355575649,6.989569361293174,1
436,GCHTaACHaE,-7.797212269292358,7.797212269292548,1
437,GCHTaCACTaHE,-7.586638309683571,7.586638320519425,1
438,GCHTaTACaCHE,-7.6718778347078,7.67187784035459,1
439,GCTHTaACaHE,-7.913236546937458,7.913236546937626,1
440,GCTaACAaCHE,-8.830238180907678,8.830238177285546,1
441,GCTaACHTaHE,-7.081556654326421,7.081556666266307,1
442,GCTaACaCHE,-7.636929655647192,7.636929643026516,1
443,GCTaACaCTHE,-7.4069938905551975,7.406993895291961,1
444,GCTaATACTaHE,-7.663094499509271,7.663094499509781,1
445,GCTaATACaCHE,-7.532456409438907,7.532456409439504,1
446,GCTaATCHaTHE,-7.7855399250793536,7.785539918568388,0
447,GCTaATCaHCHE,-7.875386069219364,7.87538606921814,0
448,GCTaATCaHE,-7.6967728854922095,7.696772884961166,0
449,GCTaCTACHaHE,-7.847721917380208,7.847721911796171,1
450,GCTaHTaACHE,-7.853345536297484,7.853345536297024,1
451,GCaHTaACTHE,-7.819228291758308,7.819228291758582,1
452,GCaHTaHTACACHE,-7.421134405949893,7.421134406131443,1
453,GCaHTaTACHE,-7.819965408626302,7.819965408831287,1
454,GCaTHTaACTHE,-7.768424487259365,7.768424487259444,1
455,GT-1A1aH1TaACHE,-7.685303194274314,7.685303186770022,1
456,GT-1ATC1TaACHa1HE,-7.789575381269444,7.789575381280151,0
457,GT1A1ACaHTaATCH-1E,-8.177873835585096,8.177873836266063,0
458,GT1A1TaAC-1aHE,-7.814529039022092,7.814529039022215,1
459,GT1ACA1TaACHa-1HE,-7.798601914100612,7.798601899380301,1
460,GT1ATH1ACaHTaAC-1HE,-8.323671152851968,8.323671154093788,1
461,GT1C1TaAC-1HaHE,-7.848302068465244,7.84830206848979,1
462,GT1CaACaHT-1ACT1HE,-7.550041250244097,7.550041257835549,0
463,GT1CaHT1aAC-1HE,-8.153197669033498,8.15319766931735,1
464,GT1CaHTa1ATAC-1HE,-7.6325969967340415,7.6325969570751075,1
465,GT1CaHTaAC-1A1HE,-7.842252297142303,7.842252297141935,1
466,GT1CaHTaAC-1H1CE,-7.737022571735558,7.7370225717300105,1
467,GT1CaHTaAC-1H1E,-7.848445704939535,7.84844570491973,1
468,GT1H1TaAC-1aHE,-7.846834192792758,7.846834164455002,1
469,GT1HTaACa-1T1CHE,-7.456640592683755,7.4566405927428265,1
470,GT1T1AC-1aHTaHE,-7.346320929220917,7.346320929740648,1
471,GT1T1ACA-1aHTaE,-9.186008407290974,9.186008388871787,0
472,GT1T1TaAC-1AaHE,-8.71948926038909,8.719489260660247,1
473,GT1TaAC-1H1aHCE,-7.816125679095535,7.816125679095533,1
474,GT1TaAC-1T1CaHE,-7.730575475720524,7.730575476820268,1
475,GT1TaAC-1TaH1HE,-7.6883714592800505,7.688371445554576,1
476,GT1TaAC-1aH1CHE,-8.784705102367935,8.784705100832925,1
477,GT1TaAC-1aH1HE,-8.53515898603679,8.535158986036468,1
478,GT1TaAC1aHCT-1E,-7.685792796053374,7.685792796053838,1
479,GT1TaACTa-1H1HE,-7.686925093959419,7.686925093959715,1
480,GT1TaACTaH-1H1E,-7.818809093924669,7.818809094423976,1
481,GT1TaACaH-1H1E,-7.7069042395194955,7.706904239519194,1
482,GT1TaACaHT-1H1E,-7.794648855282528,7.794648876757387,1
483,GT1TaHTaAC-1H1CHE,-7.736552430718025,7.73655243071827,1
484,GT1TaHTaAC-1H1HE,-7.73685019844784,7.73685019844811,1
485,GT1TaTACTa-1H1HE,-7.43626027630315,7.436260270593533,1
486,GT1aACaC-1H1THE,-7.559777599957809,7.559777599995358,1
487,GT1aHACa-1HC1HE,-7.283345540603336,7.283345540523357,1
488,GT1aHTaAC-1HT1HE,-7.740216421249146,7.740216421249006,1
489,GT1aHTaAC-1T1CHE,-7.275261983732397,7.275261983730506,1
490,GT1aHTaAC-1TH1E,-8.083227766653257,8.08322776665325,1
491,GT1aTHTaAC-1A1CHE,-8.025975090541698,8.025975090541426,1
492,GT1aTHTaAC-1AC1HE,-7.783247291246476,7.783247291247025,1
493,GTA1aHTaAC-1T1CHE,-7.708204577087572,7.708204577087026,1
494,GTACHTaHTaE,-7.394555396398019,7.394555396584075,1
495,GTACTCaHTaHE,-7.359079048999751,7.359079049267694,1
496,GTACTaHTaHE,-7.389053265926961,7.389053266173392,1
497,GTACaHCTaHE,-7.3661885021024425,7.366188492873877,1
498,GTACaHTaE,-7.711119966238492,7.71111996965956,1
499,GTACaTHTaHE,-7.431165146811187,7.431165147063847,1
500,GTC1aTAC-1HaHT1HE,-7.584920455913952,7.584920456118036,1
501,GTCHTaACaHE,-7.536408409638427,7.536408409638457,1
502,GTCTCaACaHE,-7.634176027162639,7.634176027608405,1
503,GTCTHTaACaHE,-7.514961675216559,7.514961673704568,1
504,GTCTaACHaCHE,-7.775570825136797,7.775570813186012,1
505,GTCTaTACTaHE,-7.695167213952005,7.695167229518889,1
506,GTCTaTACa-1H1H1E,-7.590145111005213,7.590145122148056,1
507,GTCaACHaTHE,-7.596631825406626,7.59663182542298,1
508,GTCaACTaHE,-7.286948146905314,7.28694814696344,1
509,GTCaACaHE,-7.76214233603492,7.762142336109575,1
510,GTCaCHCTaACHE,-7.69536098256674,7.69536098496382,1
511,GTCaHCHTaACHE,-7.949449555387367,7.949449555387437,1
512,GTCaHTaACTHE,-7.890406693562794,7.8904066935629285,1
513,GTCaTHACHaHE,-7.4478559401158915,7.447855940450728,1
514,GTCaTHTaACHE,-7.947386856956845,7.947386856957174,1
515,GTH1T1TaATC-1aHE,-7.6982280859979,7.698228085979316,0
516,GTH1TaACaH-1H1E,-7.77449387212369,7.774493847898014,1
517,GTHACaHTaHE,-7.471890918326333,7.471890918576647,1
518,GTHTCaACHaHE,-7.482137367342826,7.482137367359776,1
519,GTHTCaACaHE,-7.920921858487628,7.920921858519479,1
520,GTHTaAC-1a1CH1HE,-7.80713746209516,7.807137462095271,1
521,GTHTaAC-1a1TH1E,-8.777186568282978,8.777186577261896,1
522,GTHTaAC-1aCH1H1E,-7.8804714374670155,7.880471437467039,1
523,GTHTaACAaE,-8.956381667287792,8.95638166728716,1
524,GTHTaACAaTHE,-8.85364254304263,8.853642543042929,1
525,GTHTaACHaCE,-7.784876075581389,7.784876075581267,1
526,GTHTaACHaTHE,-7.921488341029428,7.92148834102945,1
527,GTHTaACTaCHE,-7.478339274627738,7.478339282832522,1
528,GTHTaATACaHE,-7.71739790399326,7.71739790422759,1
529,GTHTaATCATaHE,-8.632704794669525,8.63270479466968,0
530,GTHTaATCaHE,-7.729091683357916,7.729091683332499,0
531,GTHTaHACaCHE,-7.408520658375069,7.408520658375461,1
532,GTHTaHTaACHE,-7.806933760134984,7.8069337601349424,1
533,GTHTaTACACHaHE,-8.131905326295927,8.131905312785733,1
534,GTHTaTACAaHE,-8.73794220655606,8.737942206815559,1
535,GTHTaTACHaHE,-7.808943625034232,7.808943623981189,1
536,GTHaAC-1H1aH1HE,-7.1809671857760495,7.180967185826166,1
537,GTHaAC-1a1H1HE,-8.111898388982294,8.11189839812085,1
538,GTHaACACaHE,-8.14629716453406,8.146297164844773,1
539,GTHaACHaCHE,-7.7145866631139794,7.714586663127165,1
540,GTHaATCHaTHE,-7.728858593815883,7.728858593782238,0
541,GTHaHTaACTHE,-7.783517566416046,7.783517566415463,1
542,GTa-1A1AT1ACaHE,-7.726253544450242,7.72625354809686,0
543,GTa-1ACaHT1HTHCH1E,-7.681211006219556,7.681210950267963,1
544,GTa-1C1T1ACaHE,-7.700285922311698,7.700285930501837,1
545,GTa-1H1A1THaACHE,-7.651232541066715,7.651232531710111,1
546,GTa-1T1AT1ACaHE,-7.600800305895321,7.600800326744769,1
547,GTa1AC-1T1ACaHE,-8.595693289551315,8.595693289139737,1
548,GTa1ATC-1H1aHE,-7.6585166014689525,7.6585166040259045,0
549,GTa1HTaAC-1T1HE,-7.8025411874260415,7.802541187426004,1
550,GTa1HTaACT-1AC1HE,-7.74736872915647,7.747368729156769,1
551,GTa1T1ATACaH-1E,-7.7372976870807895,7.737297694691174,1
552,GTa1TAC-1A1aHE,-7.6618669478040005,7.661866955570445,1
553,GTaAC-1A1T1AaHE,-8.965071491804071,8.965071491803924,1
554,GTaAC-1H1Ca1HE,-8.673071173791515,8.673071175191566,1
555,GTaAC-1H1H1CaHE,-7.862141297734734,7.86214129773467,1
556,GTaAC-1H1H1HTaHE,-7.834362055036217,7.8343620550365936,1
557,GTaAC-1H1HTaH1E,-7.876401496929353,7.876401489699155,1
558,GTaAC-1H1aH1E,-8.590831531665811,8.590831533880438,1
559,GTaAC-1H1aH1HCE,-7.913321771743068,7.913321771743063,1
560,GTaAC-1HTCH1aHTH1E,-7.722500712734858,7.722500721174646,1
561,GTaAC-1T1H1ACaHE,-7.813987907261728,7.81398790726142,1
562,GTaAC-1T1aHTHC1E,-7.6469780602959805,7.646978049508639,1
563,GTaAC-1a1CH1THE,-8.764515284489013,8.764515285762009,1
564,GTaAC-1a1HTHTAC1HE,-7.773839809044308,7.773839809044447,1
565,GTaAC-1aH1HTHTH1E,-7.794681840931199,7.794681840749845,1
566,GTaAC-1aHT1HT1E,-8.774702767011352,8.774702777316023,1
567,GTaAC-1aHT1TH1E,-7.613154138447141,7.613154138530947,1
568,GTaAC1CaH-1T1E,-7.6576161693947595,7.657616169510893,1
569,GTaAC1HTaHC-1HT1E,-7.679979618060582,7.679979609718315,1
570,GTaAC1T1ACTaH-1E,-7.679291702918049,7.679291702920496,1
571,GTaAC1THTaH-1C1HE,-7.922660081397043,7.922660081397116,1
572,GTaAC1TaHC-1C1E,-7.648331007572065,7.648330982471477,1
573,GTaACAC-1aHT1HT1E,-8.443822906116289,8.443822933496456,1
574,GTaACACAaCHE,-8.340898157167326,8.340898157167299,1
575,GTaACACHaCHE,-7.795273928226499,7.795273955312129,1
576,GTaACACTaCHE,-8.918755467589941,8.918755467589468,1
577,GTaACATACaHE,-7.9397245710744935,7.939724571075309,1
578,GTaACATCAaHE,-9.061629966828027,9.061629966862384,0
579,GTaACATaHCE,-8.004307183048736,8.004307183049075,1
580,GTaACATaHCTHE,-8.384235852362746,8.384235863934844,0
581,GTaACATaTHE,-8.6972097861596,8.69720978615932,0
582,GTaACAa-1H1C1HE,-8.930576171969967,8.930576171970353,1
583,GTaACHCaCHE,-7.269620276358083,7.269620276358012,1
584,GTaACHCaHTHE,-7.936249392091086,7.936249392091088,1
585,GTaACHCaTHE,-7.763574962435935,7.763574962436106,1
586,GTaACHTCaHE,-7.753327353049191,7.753327353049263,1
587,GTaACHTa-1AC1H1E,-7.681776942532763,7.6817769346635005,1
588,GTaACHTa-1H1H1E,-7.8235306616518665,7.823530654196084,1
589,GTaACHTaHCE,-7.359324656819288,7.359324657854609,1
590,GTaACHTaHCHE,-7.8757965934911,7.875796585489988,1
591,GTaACHTaTHE,-7.75284194162428,7.7528419416243475,1
592,GTaACHaHTHE,-7.959132330797997,7.959132330797694,1
593,GTaACT-1A1CaH1E,-7.614672622147342,7.614672619549178,1
594,GTaACT-1H1CaH1HE,-7.787961810103334,7.787961822304256,1
595,GTaACT-1T1H1HaHE,-7.624503985023899,7.62450398502383,1
596,GTaACT1AC1aHT-1E,-7.696721423974545,7.696721424010009,1
597,GTaACT1HaHT-1ACH1E,-7.774052723969938,7.774052723980595,1
598,GTaACTACaHTHE,-7.796353599075459,7.796353597543344,1
599,GTaACTC-1aH1HT1E,-8.551164546944781,8.55116454951011,1
600,GTaACTCAaHE,-8.809501181327686,8.809501181419328,1
601,GTaACTCHaCHE,-7.95599958482506,7.955999584667649,1
602,GTaACTCa-1H1H1E,-7.7879110838322125,7.787911083832264,1
603,GTaACTHaCTHE,-7.773292012270596,7.77329201227035,1
604,GTaACTaCHTHE,-7.787756074918524,7.787756056159344,1
605,GTaACTaHCTHE,-7.387927186134432,7.3879271632642265,1
606,GTaACaCHCE,-7.347019350074793,7.347019351095751,1
607,GTaATACAaHE,-8.82118163126338,8.821181630796799,1
608,GTaATACaHCE,-7.616351475786303,7.6163514483561,1
609,GTaATCACaHE,-8.81229717941138,8.812297179412703,1
610,GTaATCHaHCHE,-7.811471683456715,7.8114716834569276,0
611,GTaATCHaTHE,-7.786266191701684,7.786266191704049,0
612,GTaATCTHaHE,-7.780324529631468,7.780324529906332,0
613,GTaATCTaHE,-7.796913356422415,7.796913356578484,0
614,GTaATCaCTHE,-7.6970144362636805,7.697014436174057,0
615,GTaCACAaHE,-8.488726641797413,8.488726641798653,1
616,GTaCACTaHE,-7.787309325968783,7.787309328944869,1
617,GTaCATCTHaHE,-7.6700268849822,7.670026885222994,0
618,GTaCHTaACHE,-7.799280947638046,7.799280947638277,1
619,GTaCHTaACTCHE,-7.69818381708039,7.698183817080598,1
620,GTaCTACAaCHE,-8.651821456273083,8.65182141098994,1
621,GTaCTACHTaHE,-7.704615543621233,7.704615544825546,1
622,GTaH1TaACT-1CH1E,-7.6860028228128705,7.68600282281246,1
623,GTaHAC-1CH1aH1E,-7.477763746210539,7.477763736214172,1
624,GTaHAC-1TaH1H1E,-7.389466055538373,7.389466046093229,1
625,GTaHAC1H1CT-1aHE,-7.241785638149576,7.241785638148751,1
626,GTaHACACHaHE,-7.430028930694746,7.430028930694312,1
627,GTaHACHTaHE,-7.911286969565895,7.911286969565604,1
628,GTaHACHaHE,-7.771225588672675,7.771225588672489,1
629,GTaHACTCHaHE,-7.823014018468242,7.823014018468265,1
630,GTaHACaCTHE,-7.382912633725427,7.382912633725423,1
631,GTaHACaTCHE,-7.386696958108004,7.3866969581077475,1
632,GTaHACaTHE,-7.397869831596427,7.397869831596449,1
633,GTaHATCaHE,-7.364168299260104,7.36416829926955,0
634,GTaHCHTaACHE,-7.69230829128318,7.692308288867336,1
635,GTaHCHTaACTHE,-7.864024408116846,7.864024408116478,1
636,GTaHT1TaACH-1A1HE,-7.760659153352693,7.760659157746263,1
637,GTaHT1aAC-1HAT1E,-7.65077301154327,7.650773011600021,0
638,GTaHTACHaTCHE,-7.92597004281886,7.925970043160151,1
639,GTaHTACaHCHE,-7.386146844741483,7.386146844980333,1
640,GTaHTCaACACE,-7.754805755514877,7.754805755586143,1
641,GTaHTCaACHE,-7.685332830667315,7.685332830675405,1
642,GTaHTHACTaHE,-7.3989977106217,7.398997710863508,1
643,GTaHTHTaACACHE,-7.914594855844572,7.914594845696982,1
644,GTaHTHTaATCHE,-7.504766931610031,7.504766931634441,0
645,GTaHTHaACHE,-7.510961045835547,7.510961045854539,1
646,GTaHTaACACE,-7.740100505051185,7.740100505052019,1
647,GTaHTaACHCE,-7.850574344696303,7.8505743446959775,1
648,GTaHTaCACTHE,-7.616273535999099,7.616273536169074,1
649,GTaHTaHACHE,-7.978774255789221,7.9787742557891645,1
650,GTaHTaHACTHE,-7.847078007752795,7.847078007752638,1
651,GTaHTaTACTHE,-7.894586943841064,7.894586944104199,1
652,GTaT-1A1AT1ACaHE,-7.6223441041845925,7.6223441168075725,1
653,GTaTAC-1CH1aH1CE,-7.812470734814765,7.812470709663585,1
654,GTaTACACHaHE,-7.91973836459578,7.919738364719052,1
655,GTaTACACTaHE,-7.890034376597417,7.890034413085997,1
656,GTaTACACaHE,-7.85577279821626,7.855772799750939,1
657,GTaTACATaHE,-8.377990138459268,8.377990138352603,1
658,GTaTACHaHCE,-7.642583095107833,7.6425830824987555,1
659,GTaTACHaHTHE,-7.982580038454928,7.9825800173353105,1
660,GTaTACTCHaHE,-7.831149116932041,7.831149117139865,1
661,GTaTACTCaHE,-7.566620192902939,7.566620197420605,1
662,GTaTACTaHE,-7.712556573749794,7.712556579120971,1
663,GTaTACaHCE,-7.748944713564126,7.74894471667647,1
664,GTaTACaHCTHE,-7.257424132599819,7.25742414818947,1
665,GTaTACaTHE,-7.71215175763794,7.7121517609525885,1
666,GTaTATCaCHE,-7.781778515824365,7.781778519476842,0
667,GTaTCAC-1HTaH1H1E,-7.822822198971662,7.822822195725456,1
668,GTaTCACHaHE,-7.935324674106372,7.9353246745358375,1
669,GTaTHACaCTHE,-7.418292658375731,7.418292660937753,1
670,GTaTHACaTHE,-7.4014884622984525,7.4014884644875005,1
671,GTaTHTaACTHE,-7.857541768265473,7.857541768265602,1
672,GTaTHTaHACHE,-7.828754856772161,7.828754856772479,1
673,Ga-1HT1CH1aACHE,-7.690519972150687,7.690519972163159,1
674,Ga1THTaAC-1AC1CHE,-7.423641005374551,7.423641005374253,1
675,GaATACTaCHTE,-7.685302021722999,7.685302021722797,1
676,GaCHTHTaACHE,-7.824706886649039,7.8247068866494,1
677,GaCHTaACTCHE,-7.7661682806919945,7.766168280691813,1
678,GaCHTaHACHE,-7.728430977203546,7.728430977203488,1
679,GaCT1HTaAC-1TCHCH1E,-7.70060389499519,7.700603894995195,0
680,GaHCTaHTACE,-7.441453282357387,7.441453274186403,1
681,GaHT1THaAC-1H1E,-8.531138264191755,8.531138252224256,1
682,GaHT1TaA-1ACH1CHE,-7.691000979516325,7.6910009657802805,1
683,GaHT1TaAC-1T1CHE,-7.726729566963474,7.726729566991225,1
684,GaHT1TaACAC-1H1E,-8.566402876502126,8.566402956630446,1
685,GaHT1aAC-1TAC1CHE,-7.58199361703066,7.581993618374828,1
686,GaHTACaHTE,-7.366518297845447,7.366518298097621,1
687,GaHTCaACTHE,-7.813432505821162,7.813432505829528,1
688,GaHTH1A1HTaAC-1HE,-7.778769713546602,7.778769713546522,1
689,GaHTH1TaACH-1A1E,-7.71222963878434,7.712229631518513,1
690,GaHTHTaAC-1H1H1HE,-7.38026002684812,7.380260009386752,1
691,GaHTHTaACHTHE,-7.628509129216255,7.628509132809337,1
692,GaHTHTaACTCHE,-7.839961839342183,7.839961884295214,0
693,GaHTHaACHE,-7.800067685376226,7.800067685389169,1
694,GaHTa1HTAC-1C1CHE,-7.786519621689693,7.786519622169293,1
695,GaHTa1TAC-1H1E,-7.672873090600595,7.6728730972443895,1
696,GaHTa1TACHC-1H1E,-7.820246016717963,7.820246017187823,1
697,GaHTaAC-1HT1H1E,-7.790382931035822,7.790382931036115,1
698,GaHTaAC1C-1ACH1E,-7.67426953246783,7.67426953246836,1
699,GaHTaACACHE,-7.783676556714667,7.783676560228627,1
700,GaHTaACATCHE,-7.800373621523211,7.800373621521872,1
701,GaHTaACHCTHE,-7.695165054864582,7.695165054865122,1
702,GaHTaACHE,-7.799053183714073,7.799053183713783,1
703,GaHTaACTCHE,-7.969540064129324,7.969540064129368,1
704,GaHTaCACHE,-7.833251072496783,7.83325107289584,1
705,GaHTaCTACHE,-7.9770311138616705,7.977031121127706,1
706,GaHTaHACACHE,-7.804964805669198,7.804964805668779,1
707,GaHTaHACHE,-7.847259222621067,7.847259222621374,1
708,GaHTaHACHTE,-7.724091524482953,7.724091524483111,1
709,GaHTaHACTHE,-7.788046802374018,7.788046802373648,1
710,GaHTaHTACHE,-7.973419457444792,7.973419457687218,1
711,GaHTaHTHACHE,-7.222617834451258,7.22261783458301,1
712,GaHTaTAC-1T1H1E,-7.13481226975356,7.134812278835479,1
713,GaHTaTACACHE,-7.797671201706499,7.797671201931301,1
714,GaHTaTACHTE,-7.896576140442856,7.896576140659698,1
715,GaHTaTHACHE,-7.95144815417083,7.951448154402603,1
716,GaTACaHCTE,-7.707385155543979,7.707385158683561,1
717,GaTH1TaAC-1H1HE,-7.809439190351084,7.80943918373837,1
718,GaTH1TaAC-1HC1HE,-7.7461034960682635,7.746103487788741,1
719,GaTHACaHTE,-7.37010350595582,7.370103508237649,1
720,GaTHCTaACHE,-7.740422244986236,7.74042226355242,1
721,GaTHT1TaAC-1H1E,-7.65070126511571,7.650701265115731,1
722,GaTHTCaACHE,-7.526411471076144,7.526411471098569,1
723,GaTHTHTaACACHE,-7.8777571656207765,7.8777571601894945,1
724,GaTHTaAC-1H1TH1E,-7.790178182840371,7.79017819596317,1
725,GaTHTaACHCE,-7.989065410031445,7.98906541003149,1
726,GaTHTaACHCHE,-7.752232509817632,7.752232509817459,1
727,GaTHTaACHTHE,-7.86128453984894,7.8612845398487705,1
728,GaTHTaACTACHE,-7.834547486596806,7.834547486596886,1
729,GaTHTaHTACHE,-7.612191541196561,7.612191541344013,1
730,GaTHTaTACACE,-8.745715696135656,8.745715458250471,1
731,G-1A1CT1aTACaHE,-7.58140113847402,7.581401141923234,1
732,G-1C1TaAC1ACaHE,-7.524109033141767,7.524109033143364,1
733,G-1T1H1CaHTaACHE,-7.773776669679464,7.773776669679656,1
734,G1A1TaACACa-1HE,-9.010505025053535,9.010505015685961,1
735,G1AT1TaAC-1TaHE,-7.6409066744157395,7.640906674416196,0
736,G1AaTHTaAC-1A1CHE,-9.078258770088594,9.07825877008869,1
737,G1C1TaAC-1ATaHE,-9.118940542165332,9.118940546889812,0
738,G1C1aHT-1aATCTHE,-7.618793729884982,7.6187937298868675,0
739,G1CHTaATC-1a1HE,-8.721752023723802,8.721752025373641,0
740,G1CTaACa-1ATC1HCHE,-7.561383923611978,7.561383883424312,0
741,G1CTaH1TaAC-1TCHE,-7.411324187093347,7.411324180720061,1
742,G1CTaHTaAC-1H1HE,-7.6432398765614264,7.643239876561858,1
743,G1CaHTaAC-1H1CHE,-7.46238159209819,7.4623815920985415,1
744,G1H1HTaAC-1aHTE,-7.6779467599623965,7.677946759962257,1
745,G1H1TaAC-1AaHE,-8.736235082634527,8.736235082635105,1
746,G1H1TaACTaHCH-1TE,-7.873738175711891,7.873738175712347,1
747,G1H1TaACaHT-1TACE,-7.879299456571571,7.879299434874602,1
748,G1H1TaHTaAC-1ACE,-8.266281628132838,8.26628162813321,1
749,G1HT1HTaAC-1aHE,-7.690533247899644,7.690533247712798,1
750,G1HTC1TaHTaAC-1HE,-7.627918009001743,7.627918009006851,1
751,G1HTaAC-1A1aHE,-7.695854178380081,7.695854178380035,1
752,G1HTaAC-1H1ATaHE,-8.775703788926526,8.775703788926638,1
753,G1HTaAC-1HTaH1HTE,-7.813154135001806,7.813154135002099,1
754,G1HTaAC-1T1AaHE,-8.718006083914643,8.718006083914549,1
755,G1HTaAC-1aTH1HTE,-8.462987169523444,8.462987169523325,1
756,G1HTaACTa-1ACH1THE,-7.7656764909036005,7.7656764909036795,1
757,G1HTaACa-1T1HTE,-7.667320389510695,7.6673203895085935,1
758,G1HTaACaHT-1H1CE,-7.559157148108965,7.5591571481092386,1
759,G1HTaATAC-1a1CHE,-8.596958629630446,8.596958635819476,1
760,G1T1ACTaHTaAC-1HE,-7.780842386486369,7.780842367388748,1
761,G1T1ACaHTaAC-1HCE,-7.88498768999639,7.884987689998593,1
762,G1T1CTaHTaA-1ACHE,-7.658473016313297,7.658473016887695,0
763,G1T1CaHTaAC-1HCE,-7.702461189506298,7.70246118951184,0
764,G1T1CaHTaAC-1HE,-7.741602018055329,7.7416020179424505,1
765,G1T1TaAC-1CaHE,-7.676562857869407,7.676562857869495,1
766,G1T1TaACaH-1HE,-7.679327786915775,7.679327759651314,1
767,G1T1aHTaAC-1HTCHE,-7.657610514405005,7.657610514405112,1
768,G1TAC1TaAC-1aHE,-7.663631659174012,7.663631659173861,1
769,G1TAC1aHTa-1ACHE,-7.852814769483084,7.852814773300616,1
770,G1THTaACT-1a1HTE,-7.7302902670066205,7.730290267006948,1
771,G1THTaACTa-1H1CHE,-7.793177762056267,7.793177762056067,1
772,G1THTaACaHT-1A1HE,-7.75241066255586,7.752410662555709,1
773,G1TaA-1ATCaHT1ACHE,-7.651500950377552,7.651500950457312,0
774,G1TaAC-1A1TaHE,-7.657345709154829,7.6573457091547805,1
775,G1TaAC-1A1aHE,-7.623313090641096,7.623313090641257,1
776,G1TaAC-1H1TaHCTHE,-8.096245088549127,8.09624508854939,1
777,G1TaAC-1T1aHTE,-7.753174758454455,7.753174758418598,1
778,G1TaAC-1TaH1ACTHE,-7.786908073771384,7.786908073771466,1
779,G1TaAC-1aH1TACE,-7.663455936935458,7.663455936935622,1
780,G1TaACAC-1A1HaHE,-7.697664035203386,7.697664027680103,1
781,G1TaACaH-1T1ACE,-7.572496010890046,7.5724959847887305,1
782,G1TaACaHT-1AC1HE,-7.6489814832620135,7.648981457866438,1
783,G1TaATCACa-1H1HTE,-8.895417436931863,8.895417436932807,0
784,G1TaATCa-1H1ACHE,-7.5621277130710345,7.562127690188617,0
785,G1TaH1TaAC-1HCE,-7.746695579548672,7.746695579541907,1
786,G1TaHTHTaAC-1AC1HE,-7.568593469942912,7.5685934699561335,1
787,G1TaHTaAC-1AC1CHE,-7.694820768680669,7.694820768695008,1
